Users which have high cosine similarity value and atleast 10 common movies:
(415, (0.9098923186401999, 25))
(452, (0.909619376920602, 588))
(370, (0.9095806882953176, 68))
(358, (0.909446193338279, 282))
(529, (0.9093545753723745, 248))
(24, (0.909263566804548, 18))
(41, (0.9092275324117887, 109))
(340, (0.9092121759318541, 27))
(516, (0.9087832553496354, 80))
(461, (0.9086986498542113, 461))
(574, (0.9086809516721709, 275))
(152, (0.9086646413542036, 189))
(455, (0.9086527036178809, 29))
(338, (0.9084064104828747, 44))
(194, (0.908384736667625, 43))
(537, (0.9083403201270301, 153))
(517, (0.9081370056884865, 35))
(120, (0.9081118778151387, 113))
(396, (0.9079489533886219, 74))
(326, (0.9078935632075659, 15))
(284, (0.9078898053476715, 27))
(45, (0.9078380010780303, 18))
(299, (0.9077742353086083, 135))
(525, (0.9077444206618152, 91))
(495, (0.9077137985743621, 24))
(113, (0.9074216076041383, 12))
(314, (0.9071984760056204, 30))
(9, (0.9071684563819526, 34))
(243, (0.9071444975059552, 215))
(37, (0.9070252101710521, 22))
(201, (0.9069605648791804, 94))
(399, (0.9068307810631727, 19))
(386, (0.9067783706252249, 90))
(30, (0.9067686526196735, 424))
(195, (0.9066924466584122, 246))
(239, (0.9064547472744423, 127))
(178, (0.906441344989619, 105))
(667, (0.90615994012276, 49))
(598, (0.9061222633230707, 223))
(75, (0.9060994349387802, 113))
(458, (0.9060066056988019, 71))
(367, (0.9058971633122657, 138))
(302, (0.9058301103404548, 24))
(322, (0.9057290547644049, 26))
(234, (0.9054204006127599, 90))
(307, (0.905300288426216, 54))
(432, (0.9052827609020039, 60))
(292, (0.9051135210050757, 211))
(285, (0.9049054724618604, 226))
(193, (0.9048563163488291, 50))
(416, (0.9047608671939661, 70))
(297, (0.9047488156063276, 102))
(580, (0.9044542110251043, 554))
(654, (0.9042545351084637, 438))
(464, (0.9040592132817802, 20))
(33, (0.9040238952402526, 85))
(146, (0.9039936794025336, 66))
(369, (0.9039771468461022, 46))
(199, (0.9039722689039562, 241))
(528, (0.9038424744750255, 95))
(295, (0.9038002045925465, 188))
(69, (0.9037756535718787, 61))
(50, (0.9037571287535665, 40))
(605, (0.9037568361789065, 178))
(567, (0.9036856173937288, 32))
(49, (0.9036646746618308, 43))
(104, (0.9036353822878289, 63))
(157, (0.903527574880853, 230))
(490, (0.9034196465759978, 17))
(397, (0.9032474208838189, 27))
(541, (0.9032209282151534, 26))
(73, (0.9031384998344989, 813))
(601, (0.9030791820689145, 34))
(565, (0.9030210772380511, 19))
(417, (0.9030155973691333, 97))
(271, (0.9026816553012114, 64))
(407, (0.9023122260980939, 203))
(535, (0.9021446743100231, 55))
(406, (0.9020719312835412, 42))
(310, (0.9019630036794792, 11))
(85, (0.9019531874292673, 67))
(186, (0.9016004280396533, 34))
(47, (0.9015571061195178, 31))
(398, (0.9014907368693456, 31))
(641, (0.9013402779956154, 83))
(18, (0.9012407109251718, 26))
(103, (0.901224643012536, 63))
(328, (0.9011217039400521, 102))
(560, (0.9010991203255102, 73))
(110, (0.9009345922922808, 69))
(624, (0.9006653433983564, 741))
(134, (0.9006103448109487, 249))
(628, (0.9003012204359264, 51))
(276, (0.900291933489377, 14))
(167, (0.9002390292086904, 17))
(486, (0.9000387776696935, 118))
(185, (0.8999224710241365, 120))
(658, (0.8998475964061312, 42))
(408, (0.8997436346266743, 145))
(266, (0.8996268790086369, 35))
(240, (0.8995427820308326, 174))
(275, (0.8995116079858706, 149))
(633, (0.8994706414127027, 30))
(561, (0.8993013277266764, 244))
(488, (0.8992768542090915, 34))
(180, (0.8991887506632088, 20))
(82, (0.8990720058745376, 35))
(169, (0.8989533841792314, 64))
(379, (0.8988378638932026, 65))
(298, (0.8983329752863851, 42))
(389, (0.8982740753934575, 31))
(515, (0.8979479989427581, 18))
(655, (0.8979187852736017, 78))
(450, (0.897888034550732, 97))
(17, (0.8978159271926363, 237))
(161, (0.897676691708316, 66))
(431, (0.8973766688797895, 200))
(646, (0.8973430368777601, 80))
(607, (0.8972097637955712, 333))
(91, (0.8971234934842229, 106))
(669, (0.8970817616423605, 28))
(320, (0.8970448767497259, 49))
(664, (0.8970424627776237, 399))
(230, (0.8969861686089757, 79))
(63, (0.8969521228565432, 75))
(190, (0.8968657879063837, 40))
(552, (0.8967973801743883, 28))
(392, (0.8967000262362216, 12))
(473, (0.8966342865390561, 57))
(640, (0.8965216383571123, 27))
(414, (0.8958290124394365, 31))
(46, (0.8958152502386083, 21))
(345, (0.8957659201536234, 176))
(427, (0.8955865169049708, 146))
(362, (0.8954724169594744, 88))
(593, (0.8954260817125503, 52))
(547, (0.8954210190251488, 796))
(670, (0.8954124724782949, 30))
(350, (0.8953887359998469, 121))
(188, (0.8952036034921033, 60))
(656, (0.8950427422337139, 59))
(72, (0.8949758272384034, 173))
(518, (0.8948758985978723, 269))
(183, (0.894835585440829, 35))
(405, (0.8944573276172092, 178))
(89, (0.8943179205835384, 57))
(255, (0.894175244853154, 91))
(538, (0.8940340424215137, 22))
(543, (0.893891809825536, 23))
(290, (0.8938896040360639, 57))
(481, (0.8936557774603764, 269))
(575, (0.8936363174499461, 193))
(523, (0.8936282576276495, 107))
(476, (0.8934221245801852, 40))
(596, (0.8933543171941655, 367))
(380, (0.8933255807956304, 628))
(2, (0.8927628123596824, 53))
(43, (0.8925033738850585, 72))
(141, (0.8921192155881439, 24))
(129, (0.8920844532972603, 16))
(496, (0.8919509703816768, 68))
(263, (0.8914850959507735, 70))
(70, (0.8910488688888681, 37))
(666, (0.8910186099892696, 34))
(192, (0.8908294213272232, 43))
(572, (0.8908166649351105, 71))
(112, (0.8907920243406404, 14))
(175, (0.8907155774795618, 80))
(68, (0.8906657538690366, 94))
(166, (0.8902578540330196, 43))
(223, (0.8901164638420074, 21))
(277, (0.8900623697196683, 49))
(419, (0.8900402169961268, 43))
(348, (0.8897476725551311, 34))
(491, (0.8897146371462509, 42))
(356, (0.889568334018512, 12))
(138, (0.889422510574687, 73))
(384, (0.8894100866508887, 303))
(220, (0.8890734678221357, 204))
(447, (0.888863338985887, 54))
(253, (0.8888342418686045, 164))
(526, (0.8888157970623326, 25))
(445, (0.8885498778272871, 11))
(532, (0.8885421074055991, 45))
(189, (0.8883245338803665, 103))
(403, (0.8883236698130482, 13))
(79, (0.8881732368428363, 41))
(394, (0.8881674670288856, 128))
(569, (0.888164565034523, 57))
(323, (0.8880621297649071, 19))
(163, (0.8880494937409026, 63))
(48, (0.888040528817607, 280))
(114, (0.8878116637560832, 21))
(671, (0.8875385171166995, 101))
(300, (0.8872978548784427, 39))
(352, (0.887252512584443, 52))
(444, (0.8870715747034119, 12))
(530, (0.8868927476252018, 44))
(88, (0.8867427693599983, 217))
(534, (0.8866599296859229, 165))
(286, (0.8865085798793492, 20))
(573, (0.8864453901452318, 19))
(235, (0.8863152587966449, 120))
(470, (0.8862774280826797, 23))
(623, (0.8862588943447394, 82))
(150, (0.8862064491760168, 295))
(225, (0.8861092368674671, 25))
(329, (0.8859697822776598, 19))
(626, (0.8857973672433406, 97))
(475, (0.8857344666890468, 407))
(615, (0.8854042782635645, 290))
(282, (0.8847637821453732, 108))
(131, (0.8847182568976859, 36))
(288, (0.8845416448851741, 54))
(124, (0.8842075670755147, 74))
(196, (0.88401421586219, 45))
(32, (0.8840103344620059, 32))
(147, (0.8839494186123777, 24))
(106, (0.8837258923201945, 27))
(294, (0.8834263401642766, 380))
(270, (0.883407592038133, 178))
(227, (0.8832753611182624, 10))
(145, (0.8832678255974489, 36))
(22, (0.8831866442290732, 177))
(479, (0.8830179254401589, 78))
(311, (0.8827212994693788, 383))
(410, (0.8823668183301945, 28))
(627, (0.8821684081574347, 172))
(339, (0.8819279955891913, 79))
(457, (0.8818778818319011, 449))
(6, (0.8817661865151154, 36))
(372, (0.881604163668756, 15))
(165, (0.8815733474655902, 290))
(117, (0.8811991461097122, 24))
(78, (0.8811692616047964, 218))
(99, (0.8811332468950758, 124))
(61, (0.8810937714645227, 116))
(250, (0.8810865291404502, 120))
(493, (0.8810626823470917, 44))
(480, (0.8810257370255329, 284))
(616, (0.8805474642167348, 24))
(483, (0.8802426542635233, 106))
(361, (0.8793959783052102, 32))
(252, (0.8793915299739021, 23))
(402, (0.8793155180694663, 211))
(330, (0.8790287005392152, 58))
(665, (0.8788211012630728, 238))
(557, (0.878670601550959, 19))
(59, (0.8784823177739752, 71))
(56, (0.8783152428574988, 325))
(453, (0.8782871875077632, 54))
(210, (0.8782383683140628, 23))
(365, (0.8781596549831105, 49))
(349, (0.8781039982125609, 19))
(522, (0.8781038232833652, 173))
(279, (0.8779922194859118, 47))
(563, (0.8779502083097017, 106))
(13, (0.8777888262564357, 43))
(542, (0.8777583906226881, 43))
(160, (0.8777416484043512, 57))
(245, (0.8776447675113033, 98))
(269, (0.8776141590482179, 16))
(262, (0.8775479765879373, 317))
(77, (0.8775476559943867, 227))
(84, (0.8773106559050202, 105))
(287, (0.8772445541652244, 163))
(465, (0.8772101742648444, 22))
(108, (0.8771619814883724, 30))
(663, (0.8771084163989852, 14))
(553, (0.8765949306701344, 168))
(510, (0.876578880869747, 90))
(187, (0.8764947360674655, 198))
(212, (0.8764941376060222, 533))
(662, (0.8764102294342829, 43))
(3, (0.8761641137879226, 38))
(645, (0.8761012509400579, 21))
(273, (0.8757313328023381, 81))
(374, (0.8757247524520708, 17))
(610, (0.8756632221477025, 67))
(116, (0.8750386019016436, 24))
(283, (0.8741201543231782, 138))
(353, (0.8738285679483747, 321))
(648, (0.8737557089327377, 145))
(456, (0.8737124034109793, 56))
(429, (0.8737116869821748, 15))
(149, (0.8735372938706225, 174))
(94, (0.873403595544083, 167))
(507, (0.8733880446491507, 23))
(313, (0.8732000265566342, 222))
(261, (0.8730032692328943, 46))
(539, (0.8725809303177448, 15))
(404, (0.8717790272629024, 20))
(132, (0.8717732805332452, 53))
(26, (0.8713775078188416, 145))
(181, (0.8710054976431283, 26))
(584, (0.8706414036926563, 146))
(366, (0.8697255199223705, 19))
(182, (0.8695406446575834, 58))
(617, (0.8688602834289183, 56))
(251, (0.8678733424165563, 91))
(5, (0.8678243962357038, 87))
(653, (0.8664254893254856, 31))
(219, (0.8662203312235759, 111))
(317, (0.8661034768433112, 21))
(571, (0.8660598721595687, 35))
(501, (0.8658787540269467, 128))
(55, (0.8653846153846154, 22))
(660, (0.8650859436931924, 73))
(421, (0.8647496258766063, 33))
(337, (0.8640355740455455, 13))
(35, (0.8636420040507027, 13))
(200, (0.8635300559088723, 177))
(205, (0.8635280292639756, 125))
(331, (0.8629359235623908, 16))
(143, (0.8627228024206671, 67))
(586, (0.8616197125719448, 49))
(51, (0.8616041793941062, 21))
(650, (0.8604560508152729, 11))
(426, (0.8604417843862773, 160))
(506, (0.8602434251275023, 17))
(156, (0.8593854361792678, 35))
(446, (0.8587740708675394, 23))
(140, (0.8585296445180243, 29))
(612, (0.8579198196628571, 57))
(333, (0.8571938726147679, 56))
(324, (0.8570663752220423, 123))
(316, (0.8570461629656563, 129))
(58, (0.8560510716413686, 29))
(142, (0.8560435642066003, 36))
(244, (0.8552764660064656, 62))
(97, (0.8550441671234821, 122))
(498, (0.8540624445062565, 20))
(418, (0.8539030507171252, 116))
(478, (0.8537730181715598, 62))
(308, (0.8536759126985526, 34))
(346, (0.8534307999578694, 180))
(136, (0.8531206614522736, 37))
(44, (0.8530618970196332, 20))
(293, (0.8523386680453995, 51))
(546, (0.8517679418022385, 45))
(570, (0.8514856238443825, 106))
(336, (0.8507839402724208, 18))
(259, (0.8501130721160514, 21))
(425, (0.8498236007284299, 47))
(25, (0.849253633025445, 19))
(371, (0.847896153483132, 122))
(170, (0.8478221101652478, 17))
(334, (0.8476944653364279, 29))
(582, (0.8468733098450416, 73))
(176, (0.846338101507904, 158))
(604, (0.8444622226142839, 14))
(599, (0.8441103468487712, 95))
(489, (0.8438634520460435, 17))
(611, (0.8417285694578189, 22))
(128, (0.8416831779254196, 178))
(296, (0.8389077451249991, 10))
(625, (0.8388548325211529, 53))
(123, (0.8388071970125935, 22))
(14, (0.8386853639674622, 14))
(122, (0.8371817512461063, 29))
(98, (0.8351867737981333, 48))
(107, (0.8342909823645149, 30))
(12, (0.8327559184326917, 26))
(256, (0.8324761668236872, 18))
(213, (0.8324235711628771, 486))
(512, (0.8309273053213067, 23))
(524, (0.8266669602129599, 41))
(412, (0.8234052244010486, 157))
(52, (0.8225391725897392, 35))
(53, (0.8210890336107494, 24))
(335, (0.8188314874835632, 12))
(20, (0.8179139611403398, 61))
(629, (0.8173585330338502, 25))
(382, (0.8165042506832483, 165))
(174, (0.8126113328951307, 16))
(179, (0.8126087603423845, 33))
(600, (0.8119161643128435, 25))
(378, (0.8115453074177471, 105))
(620, (0.8107866089189429, 116))
(332, (0.8051192588055063, 17))
(318, (0.8049729917889965, 26))
(504, (0.8038734564966961, 11))
(500, (0.8032354401208709, 176))
(238, (0.8025392343396874, 66))
(531, (0.7889098676617363, 89))
(315, (0.7869452860766419, 25))
(477, (0.7860685968310475, 14))
(381, (0.782810904697835, 66))
(341, (0.7759156200417212, 11))
(540, (0.7538242134141652, 13))
(207, (0.7376294152444836, 22))
(609, (0.7345353366161583, 24))
(581, (0.7189480642180672, 11))
(133, (0.7168589514569055, 105))
(578, (0.7010848736066126, 23))
(364, (0.5345838668981591, 25))
Final List of Movies in descending order based on rating
[(671, 5.0), (750, 5.0), (858, 5.0), (1221, 5.0), (50, 4.5), (1095, 4.0), (2795, 4.0), (318, 3.5), (1245, 3.5), (2716, 3.5), (3698, 3.5), (3396, 3.0), (3019, 2.5), (3087, 2.5), (4019, 2.5)]
Top 50 Recommendation:
[u'Mystery Science Theater 3000: The Movie (1996)']
[u'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)']
[u'"Godfather']
[u'"Godfather: Part II']
[u'"Usual Suspects']
[u'Glengarry Glen Ross (1992)']
[u"National Lampoon's Vacation (1983)"]
[u'"Shawshank Redemption']
[u"Miller's Crossing (1990)"]
[u'Ghostbusters (a.k.a. Ghost Busters) (1984)']
[u'"Running Man']
[u'"Muppet Movie']
[u'Drugstore Cowboy (1989)']
[u'Scrooged (1988)']
[u'Finding Forrester (2000)']
